Record_ID,Date,Store_Location,Region,Total_Waste_Generated_kg,Waste_Recycled_kg,Waste_Landfill_kg,Waste_Composted_kg,Hazardous_Waste_kg,Waste_Recycling_Rate_%,Water_Usage_liters,Water_Recycled_liters,Energy_Consumption_kwh,Renewable_Energy_kwh,Carbon_Emissions_kg_co2,Waste_Category,Disposal_Method,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
6044,2024-02-19,Store_040,South,4344.43,82.12,991.33,1177.26,154.0,93.92,27572.44,3251.75,13078.07,605.86,2675.97,Packaging,Recycling,Compliant,57.0,92.7,2,Weekday,Q1
1067,2024-02-19,Store_044,Central,2611.01,2139.27,1811.86,183.43,127.66,48.46,41847.65,39449.8,12565.15,8209.5,1417.13,Food,Incineration,Compliant,80.4,95.9,2,Weekday,Q1
19618,2024-02-19,Store_008,East,1266.28,1013.024,405.82,216.31,42.77,61.23,42745.46,39479.51,949.18,9390.24,327.42,Food,Incineration,Compliant,89.2,82.9,2,Weekday,Q1
15238,2024-02-19,Store_045,East,4597.59,4284.52,2360.3,1720.82,463.71,50.29,48953.87,30650.46,13479.38,10260.76,399.62,Food,Recycling,Partial,88.8,89.8,2,Weekday,Q1
16684,2024-02-19,Store_027,North,1875.54,1097.36,699.43,9.43,272.24,58.89,45104.93,42840.43,980.18,11250.34,3160.17,Food,Recycling,Compliant,96.3,91.9,2,Weekday,Q1
2458,2024-02-19,Store_013,Central,1917.74,1534.192,2012.29,1419.21,235.89,94.98,20330.66,29224.16,11554.53,3144.02,1184.19,Paper,Landfill,Compliant,67.9,96.6,2,Weekday,Q1
3411,2024-02-19,Store_038,West,2155.08,1724.064,161.83,1188.9,296.65,25.49,46034.16,22149.95,8398.76,6838.97,4648.46,Plastic,Recycling,Compliant,59.9,96.2,2,Weekday,Q1
7899,2024-02-19,Store_037,East,4782.38,3208.93,2718.0,1622.24,27.84,43.14,42441.13,27958.32,8577.69,2867.28,1485.36,Plastic,Recycling,Compliant,92.4,94.6,2,Weekday,Q1
10176,2024-02-19,Store_001,East,2797.21,1596.8,1278.88,610.48,139.43,21.64,27187.52,28325.34,9271.49,11153.42,2036.95,Packaging,Composting,Compliant,94.2,88.9,2,Weekday,Q1
7281,2024-02-19,Store_002,Central,208.77,167.01600000000002,525.45,618.32,195.56,80.36,25174.41,29964.12,4261.39,6677.56,2476.01,Paper,Composting,Compliant,66.0,91.2,2,Weekday,Q1
3377,2024-02-19,Store_047,West,1336.49,1069.192,2797.99,504.12,366.13,49.7,4103.92,10351.67,8554.39,11599.4,4854.35,Packaging,Landfill,Partial,98.8,81.8,2,Weekday,Q1
10088,2024-02-19,Store_049,East,479.01,383.208,2521.14,500.1,61.96,64.0,35859.38,2701.27,1239.33,10116.2,1492.94,Paper,Recycling,Compliant,88.2,89.4,2,Weekday,Q1
8993,2024-02-19,Store_003,Central,3149.4,2519.5200000000004,1198.38,1971.15,144.53,47.69,34044.6,5660.94,2022.28,9356.31,216.02,Paper,Recycling,Compliant,82.3,78.6,2,Weekday,Q1
368,2024-02-19,Store_049,North,2374.64,1400.96,1910.16,1480.16,158.89,65.14,31740.14,34754.74,10873.2,6049.81,2402.56,Paper,Landfill,Non-Compliant,67.5,79.0,2,Weekday,Q1
12638,2024-02-19,Store_017,South,611.63,489.30400000000003,588.86,1536.6,301.94,20.62,9023.03,5352.83,4241.49,3466.5,4680.23,Paper,Recycling,Partial,57.3,85.4,2,Weekday,Q1
12053,2024-02-19,Store_004,West,175.35,140.28,1968.76,707.45,386.85,84.72,22507.02,42339.79,10733.06,2673.1,2596.35,Food,Recycling,Compliant,76.9,86.4,2,Weekday,Q1
8270,2024-02-19,Store_023,East,3475.86,2780.688,1923.24,775.14,7.82,55.14,20749.08,6741.49,14682.65,8729.1,4603.87,Food,Recycling,Compliant,52.2,78.9,2,Weekday,Q1
3565,2024-02-19,Store_049,Central,4181.66,4028.06,846.08,757.0,116.98,37.39,1926.68,3307.73,11760.97,10018.81,933.35,Packaging,Recycling,Compliant,93.4,80.3,2,Weekday,Q1
1446,2024-02-19,Store_027,West,4738.6,1379.94,1590.53,1584.18,33.26,78.99,21304.74,13552.55,1597.02,157.01,3570.56,Paper,Landfill,Compliant,89.5,79.4,2,Weekday,Q1
12564,2024-02-19,Store_004,North,506.21,404.968,873.14,205.19,2.64,73.68,5371.03,44161.42,9987.64,3924.34,3476.25,Paper,Recycling,Non-Compliant,98.2,80.1,2,Weekday,Q1
72,2024-02-19,Store_026,North,222.25,177.8,1501.07,564.91,166.29,34.49,48544.67,38224.85,4238.91,7548.21,4907.05,Food,Recycling,Compliant,63.6,81.8,2,Weekday,Q1
13795,2024-02-19,Store_047,East,2833.1,1398.98,1602.93,401.1,34.49,27.21,17037.56,827.75,1763.75,7256.69,4676.74,Food,Landfill,Partial,75.1,90.5,2,Weekday,Q1
7082,2024-02-19,Store_009,Central,1597.76,1278.208,285.34,832.93,287.16,70.92,27062.56,22203.17,11705.69,8066.02,2437.38,Food,Composting,Compliant,84.0,95.9,2,Weekday,Q1
6457,2024-02-19,Store_005,West,4050.8,3487.97,1951.35,1081.82,260.09,71.94,3086.71,9115.91,3038.68,9119.5,2211.45,Packaging,Recycling,Partial,53.9,84.3,2,Weekday,Q1
17199,2024-02-19,Store_027,North,801.75,641.4000000000001,124.88,1772.44,117.22,81.63,48337.25,44439.01,4607.04,3343.98,399.51,Plastic,Recycling,Partial,55.9,95.3,2,Weekday,Q1
14904,2024-02-19,Store_044,West,780.42,624.336,1443.84,783.88,70.27,43.4,37949.22,30474.26,12605.78,10437.23,4830.32,Paper,Composting,Compliant,61.7,80.2,2,Weekday,Q1
6413,2024-02-19,Store_017,North,1559.24,1247.392,2224.94,1828.13,43.28,20.27,31216.96,39539.67,2103.04,8364.17,599.02,Packaging,Landfill,Compliant,96.2,96.5,2,Weekday,Q1
18427,2024-02-19,Store_036,West,1137.87,910.2959999999999,575.84,1404.7,364.22,64.84,42627.62,43088.07,1061.02,3855.76,2133.56,Food,Composting,Compliant,69.4,95.3,2,Weekday,Q1
14808,2024-02-19,Store_017,South,2393.38,1602.01,2615.63,1452.52,139.1,61.95,19047.43,22639.03,10078.88,4929.48,1984.24,Packaging,Composting,Non-Compliant,57.2,80.6,2,Weekday,Q1
6706,2024-02-19,Store_030,South,1127.86,902.288,1062.12,886.85,323.82,26.03,28375.51,21486.96,9766.33,9713.5,4113.96,Food,Landfill,Non-Compliant,89.2,85.7,2,Weekday,Q1
5210,2024-02-19,Store_026,Central,2767.22,1839.96,2844.78,1886.56,368.7,88.04,49190.08,41563.05,6891.32,4999.81,4699.38,Paper,Recycling,Partial,60.3,98.4,2,Weekday,Q1
7226,2024-02-19,Store_048,South,541.07,432.85600000000005,1993.16,567.22,392.77,45.4,18382.1,17891.42,9719.65,6819.0,1287.73,Plastic,Recycling,Compliant,57.1,91.3,2,Weekday,Q1
3042,2024-02-19,Store_017,West,1988.02,1590.4160000000002,1024.87,105.05,57.39,80.26,5366.78,2758.7,7940.26,3673.29,1500.22,Packaging,Recycling,Non-Compliant,84.8,95.5,2,Weekday,Q1
6921,2024-02-19,Store_035,West,4805.68,1448.12,2680.42,856.66,238.12,76.3,4560.53,15710.21,3972.04,9997.64,1821.12,Food,Recycling,Non-Compliant,55.6,88.5,2,Weekday,Q1
1666,2024-02-19,Store_020,South,1339.4,1330.63,1356.41,1675.19,57.13,82.64,48468.02,32146.13,12685.9,10610.23,4169.25,Paper,Landfill,Compliant,55.9,76.6,2,Weekday,Q1
11589,2024-02-19,Store_004,South,221.35,177.08,1306.4,764.95,115.22,51.78,26145.28,36520.2,13836.16,7932.4,2862.67,Food,Recycling,Partial,82.6,96.2,2,Weekday,Q1
5991,2024-02-19,Store_016,East,3733.95,766.04,248.87,1047.99,256.92,23.89,46612.86,20403.62,2044.24,8705.19,3567.26,Food,Recycling,Non-Compliant,75.0,76.6,2,Weekday,Q1
8664,2024-02-19,Store_050,West,3103.81,2483.0480000000002,686.7,969.81,299.3,34.35,36853.2,22470.31,5882.62,10640.55,538.43,Food,Recycling,Non-Compliant,71.3,77.2,2,Weekday,Q1
6662,2024-02-19,Store_037,South,323.63,258.904,1709.47,1376.05,68.55,65.42,24194.1,41080.45,5281.72,3480.58,4111.0,Packaging,Recycling,Compliant,76.0,76.7,2,Weekday,Q1
18185,2024-02-19,Store_027,South,2566.83,2053.464,955.0,1215.33,411.37,41.74,48472.23,15331.48,1480.54,1083.73,3285.07,Paper,Incineration,Compliant,63.1,75.9,2,Weekday,Q1
4,2024-02-19,Store_043,North,1834.38,1467.5040000000001,1397.96,1367.56,469.94,92.84,1324.53,33336.03,4860.44,11195.4,4165.23,Packaging,Landfill,Compliant,89.9,75.0,2,Weekday,Q1
15825,2024-02-19,Store_048,Central,604.53,483.624,1327.38,1049.86,242.89,82.55,16903.58,35134.84,5966.96,9201.47,1277.61,Paper,Recycling,Compliant,52.0,85.4,2,Weekday,Q1
8268,2024-02-19,Store_013,West,1411.4,484.85,1933.6,882.27,322.9,65.1,41830.48,42831.11,8959.38,10023.84,2186.12,Packaging,Recycling,Compliant,64.3,84.1,2,Weekday,Q1
19139,2024-02-19,Store_006,West,4616.16,2424.31,967.25,594.84,423.91,63.0,6378.24,43503.57,9941.01,7717.81,1372.51,Plastic,Composting,Partial,60.6,91.5,2,Weekday,Q1
10690,2024-02-19,Store_023,South,1456.81,1165.448,1871.18,776.5,91.74,24.84,17191.83,30208.35,13840.25,11449.01,3900.84,Food,Recycling,Non-Compliant,95.5,88.1,2,Weekday,Q1
13871,2024-02-19,Store_031,Central,2012.35,1609.88,2520.32,619.69,0.12,56.34,12806.32,25723.36,7000.82,8081.66,2936.41,Packaging,Recycling,Compliant,83.3,79.8,2,Weekday,Q1
10267,2024-02-19,Store_023,West,4664.36,3347.59,77.73,1505.09,228.98,60.84,48291.22,35118.41,3359.33,3211.3,4730.66,Food,Composting,Non-Compliant,53.9,75.5,2,Weekday,Q1
5880,2024-02-19,Store_013,South,3576.37,2722.97,1575.22,1115.2,346.11,23.57,46487.2,21374.22,3846.0,3973.84,2440.15,Food,Recycling,Compliant,64.9,90.4,2,Weekday,Q1
15259,2024-02-19,Store_038,South,2327.0,1331.78,398.36,1323.19,473.73,29.47,46302.15,44835.58,11744.86,4688.01,1124.65,Paper,Recycling,Compliant,59.2,99.8,2,Weekday,Q1
15477,2024-02-19,Store_048,West,2261.78,1809.4240000000002,1721.62,906.35,467.78,51.01,8551.04,18811.99,12028.95,7161.05,2168.18,Paper,Recycling,Compliant,59.2,84.5,2,Weekday,Q1
7086,2024-02-19,Store_037,North,887.41,492.96,1222.36,632.73,375.93,65.48,2336.93,35405.74,5193.21,5321.85,3422.87,Paper,Recycling,Compliant,66.0,86.2,2,Weekday,Q1
19401,2024-02-19,Store_013,North,3399.14,264.71,866.86,17.0,101.01,73.28,16440.65,14384.78,2243.05,251.1,3579.97,Food,Recycling,Non-Compliant,81.3,77.5,2,Weekday,Q1
13680,2024-02-19,Store_029,South,1828.72,1437.14,620.78,1230.42,173.5,27.82,7321.61,12403.38,10458.34,10051.69,4227.3,Paper,Recycling,Partial,67.6,75.1,2,Weekday,Q1
2203,2024-02-19,Store_023,North,2028.99,1623.192,1107.43,974.48,329.72,42.55,43172.85,1812.51,7223.94,546.32,1809.86,Packaging,Recycling,Compliant,85.5,97.2,2,Weekday,Q1
15010,2024-02-19,Store_024,Central,311.6,249.28000000000003,957.3,1470.57,200.13,74.82,24673.61,13872.31,1489.02,3215.64,1229.59,Packaging,Recycling,Compliant,72.7,80.1,2,Weekday,Q1
18069,2024-02-20,Store_042,East,127.04,101.632,2413.3,440.71,370.03,21.26,13257.09,35077.95,7203.96,9851.56,2574.54,Food,Landfill,Compliant,53.8,93.2,2,Weekday,Q1
18074,2024-02-20,Store_016,West,343.67,274.93600000000004,1069.12,186.5,363.08,41.13,42798.53,35694.79,5724.47,6731.45,3054.95,Packaging,Composting,Compliant,51.0,95.1,2,Weekday,Q1
2339,2024-02-20,Store_006,East,454.1,363.28000000000003,2306.95,532.73,254.53,94.19,38572.8,35386.69,9474.62,4761.62,1568.94,Plastic,Composting,Compliant,66.2,91.5,2,Weekday,Q1
18527,2024-02-20,Store_004,East,2042.4,664.75,416.1,95.97,134.69,33.72,20177.43,8845.08,1804.07,7312.01,4297.09,Packaging,Recycling,Non-Compliant,75.5,82.1,2,Weekday,Q1
19796,2024-02-20,Store_040,East,2661.13,1919.06,795.45,1746.25,247.65,54.76,17386.41,7584.52,8232.23,3061.62,720.28,Plastic,Recycling,Partial,92.9,80.7,2,Weekday,Q1
12513,2024-02-20,Store_037,East,594.56,165.37,1509.44,622.52,416.4,82.49,49945.73,3058.44,8284.11,8602.72,3525.59,Food,Recycling,Compliant,53.9,90.6,2,Weekday,Q1
14323,2024-02-20,Store_010,Central,988.25,790.6,1262.84,103.14,126.37,66.03,41578.73,40219.14,11111.99,9944.1,3761.04,Packaging,Recycling,Partial,86.1,77.1,2,Weekday,Q1
5376,2024-02-20,Store_022,North,215.39,172.312,816.5,234.09,151.08,66.82,25345.56,1834.71,13391.81,3758.35,3494.72,Food,Landfill,Compliant,97.2,80.8,2,Weekday,Q1
10423,2024-02-20,Store_030,South,4931.11,4158.29,2115.04,1930.48,429.28,90.29,32111.92,38966.34,14078.65,5928.74,4356.09,Food,Recycling,Compliant,55.4,92.6,2,Weekday,Q1
472,2024-02-20,Store_048,South,2269.45,768.54,944.9,1842.08,464.25,22.5,16692.46,1880.54,5781.13,517.36,4277.84,Paper,Recycling,Compliant,56.8,84.7,2,Weekday,Q1
2831,2024-02-20,Store_009,West,2852.74,2282.192,256.96,347.87,67.31,86.94,20451.12,20450.17,9399.19,4813.7,2124.95,Food,Landfill,Compliant,55.5,97.1,2,Weekday,Q1
13520,2024-02-20,Store_003,North,1567.78,1254.2240000000002,1769.06,1908.95,54.01,72.51,15415.88,26071.3,9146.99,5112.95,4774.0,Food,Recycling,Compliant,68.7,85.5,2,Weekday,Q1
5528,2024-02-20,Store_025,South,3384.55,2285.4,2086.24,1437.66,89.9,39.09,35001.38,16393.82,8135.3,7002.8,2482.44,Food,Composting,Compliant,65.9,79.0,2,Weekday,Q1
13227,2024-02-20,Store_044,North,4983.4,4355.18,2193.5,988.47,377.26,58.92,6312.93,26799.67,2020.15,6781.46,2281.19,Food,Recycling,Compliant,67.0,85.1,2,Weekday,Q1
13153,2024-02-20,Store_030,Central,920.22,251.41,1568.86,1591.6,403.05,58.22,23626.74,19820.03,1405.33,1732.9,3709.65,Food,Recycling,Compliant,98.9,77.9,2,Weekday,Q1
3286,2024-02-20,Store_032,East,674.74,539.792,2099.96,1980.88,459.76,36.6,28119.05,23521.59,11394.07,7878.86,1985.42,Packaging,Composting,Partial,91.3,76.6,2,Weekday,Q1
15253,2024-02-20,Store_002,Central,4386.03,2414.44,2837.96,1685.46,298.55,68.26,21190.59,11377.51,12558.19,9749.8,3598.37,Plastic,Recycling,Partial,85.1,84.4,2,Weekday,Q1
14461,2024-02-20,Store_015,East,3900.34,2739.75,1942.9,1663.24,74.15,31.57,11010.25,41774.35,14446.5,2736.33,851.25,Paper,Composting,Non-Compliant,74.5,95.9,2,Weekday,Q1
2631,2024-02-20,Store_031,East,4816.37,2207.78,2677.28,702.78,328.72,26.66,9767.31,24566.95,1542.85,5737.08,889.77,Packaging,Composting,Compliant,85.7,93.9,2,Weekday,Q1
15249,2024-02-20,Store_009,North,4849.25,765.68,1393.29,1502.83,210.26,82.44,6442.91,20700.01,4879.36,5587.83,3585.19,Plastic,Recycling,Compliant,86.0,89.8,2,Weekday,Q1
16033,2024-02-20,Store_002,South,1876.88,1154.49,1782.47,1353.7,105.13,68.02,17987.81,6959.13,5282.07,11219.36,1215.76,Packaging,Composting,Compliant,90.8,85.9,2,Weekday,Q1
5660,2024-02-20,Store_018,East,4374.51,3664.67,2288.68,1719.8,410.75,61.53,14303.66,6368.0,11680.37,480.87,4347.5,Paper,Recycling,Compliant,90.8,77.0,2,Weekday,Q1
2610,2024-02-20,Store_016,West,3390.67,292.22,918.8,162.54,379.55,61.9,22710.76,21584.24,10659.21,5229.72,3524.76,Plastic,Composting,Non-Compliant,81.8,99.9,2,Weekday,Q1
10179,2024-02-20,Store_010,Central,1626.54,43.41,1317.54,1294.28,452.09,27.6,47763.08,35771.8,6019.05,2306.42,3357.81,Packaging,Composting,Compliant,82.0,82.5,2,Weekday,Q1
13242,2024-02-20,Store_042,Central,536.92,429.536,152.32,1378.16,351.06,75.89,18696.49,39080.74,1262.22,934.58,4151.86,Food,Recycling,Partial,91.6,85.0,2,Weekday,Q1
14489,2024-02-20,Store_032,East,3776.97,65.83,2291.62,635.44,223.61,24.76,25070.98,8075.39,14967.62,1833.51,3940.9,Food,Composting,Partial,64.3,75.7,2,Weekday,Q1
7189,2024-02-20,Store_039,Central,2213.77,251.25,333.35,377.38,476.78,54.17,10100.57,14163.25,11754.82,11735.42,2524.88,Packaging,Recycling,Compliant,60.3,88.6,2,Weekday,Q1
2386,2024-02-20,Store_044,South,2689.31,2151.448,1389.45,40.94,173.68,76.81,39497.33,18816.82,10789.13,1777.56,3982.4,Paper,Landfill,Compliant,52.9,81.4,2,Weekday,Q1
17152,2024-02-20,Store_043,Central,2090.61,2055.47,2977.57,556.69,286.3,31.61,43578.4,6688.97,7739.5,3550.07,2852.95,Packaging,Recycling,Compliant,58.0,78.3,2,Weekday,Q1
1869,2024-02-20,Store_002,West,4274.99,435.41,1194.69,1066.81,383.99,31.89,21262.26,11115.15,13866.28,8035.22,2259.88,Plastic,Recycling,Compliant,53.3,85.0,2,Weekday,Q1
12037,2024-02-20,Store_019,Central,4934.13,4274.98,1938.95,113.62,489.94,26.97,38294.21,2943.54,14941.15,4949.43,1349.85,Paper,Incineration,Compliant,91.3,76.6,2,Weekday,Q1
16459,2024-02-20,Store_016,Central,3173.97,2539.176,322.04,1516.98,167.21,71.88,6758.92,38783.13,7719.66,4941.38,2512.01,Food,Composting,Compliant,97.9,90.7,2,Weekday,Q1
1740,2024-02-20,Store_040,West,4233.03,2573.29,681.06,341.02,416.76,50.29,22417.86,37546.42,6527.92,309.8,1925.1,Food,Composting,Partial,56.2,80.4,2,Weekday,Q1
19026,2024-02-20,Store_043,East,3970.84,3078.67,1369.48,1240.43,451.2,20.32,41081.52,26224.12,13305.87,2289.61,3784.49,Paper,Recycling,Compliant,54.0,95.0,2,Weekday,Q1
4210,2024-02-20,Store_037,East,4662.74,4022.0,2622.99,433.29,287.33,47.43,34789.31,15229.76,5373.53,8509.15,1931.85,Packaging,Composting,Partial,62.9,99.6,2,Weekday,Q1
17433,2024-02-20,Store_008,South,357.5,286.0,7.53,1152.6,396.4,86.63,32340.67,5463.12,5699.67,9761.33,4244.0,Packaging,Recycling,Compliant,73.6,90.5,2,Weekday,Q1
9617,2024-02-20,Store_037,Central,3475.11,525.66,2145.62,1287.22,199.47,45.03,46758.29,28135.03,8341.62,5704.34,4462.28,Packaging,Incineration,Compliant,75.1,92.0,2,Weekday,Q1
6320,2024-02-20,Store_040,East,1705.03,331.51,1227.58,1355.67,201.07,23.74,31196.95,28339.5,7762.33,1476.5,4308.99,Paper,Recycling,Partial,78.3,85.0,2,Weekday,Q1
159,2024-02-20,Store_023,Central,364.61,291.68800000000005,1501.25,1287.83,147.05,80.95,22149.17,18610.46,6350.18,11945.82,881.49,Paper,Recycling,Compliant,98.1,79.1,2,Weekday,Q1
6284,2024-02-20,Store_001,South,1603.23,1291.91,341.55,1555.25,441.19,60.28,32178.36,38545.11,4749.59,8303.37,3475.49,Food,Landfill,Partial,62.3,79.0,2,Weekday,Q1
15703,2024-02-20,Store_024,East,2290.51,1832.4080000000004,2038.77,1134.67,377.72,37.18,22701.0,36596.25,8744.63,1391.69,432.89,Packaging,Incineration,Compliant,60.1,79.5,2,Weekday,Q1
19581,2024-02-20,Store_014,North,4373.86,348.87,2386.23,1114.34,255.85,87.42,34514.04,35439.89,12645.17,9315.7,251.3,Packaging,Recycling,Partial,56.2,97.0,2,Weekday,Q1
4686,2024-02-20,Store_033,East,1540.15,1232.1200000000001,2558.72,1656.73,67.59,50.84,24867.91,3153.93,9671.9,5092.21,3877.57,Paper,Recycling,Compliant,64.0,95.3,2,Weekday,Q1
1609,2024-02-20,Store_013,West,628.98,503.184,1986.16,1897.29,378.45,53.31,35384.07,9998.72,12078.96,8132.59,367.37,Packaging,Composting,Compliant,61.1,81.7,2,Weekday,Q1
12273,2024-02-20,Store_015,North,2035.37,1628.296,1548.25,1810.1,440.63,39.16,47304.8,4894.04,1491.3,5494.92,2331.18,Packaging,Recycling,Compliant,57.1,81.0,2,Weekday,Q1
15912,2024-02-20,Store_023,East,3577.17,2085.35,2559.06,989.73,202.86,63.58,16753.53,30414.75,3355.9,191.41,3253.17,Paper,Landfill,Compliant,55.9,90.4,2,Weekday,Q1
2226,2024-02-20,Store_026,Central,2793.26,2234.608,405.33,696.59,403.96,56.82,10576.63,38829.05,2995.54,10496.06,4508.52,Plastic,Recycling,Compliant,72.6,75.3,2,Weekday,Q1
19398,2024-02-20,Store_012,East,2600.48,808.17,646.26,1666.43,318.57,85.86,40143.26,20352.81,3247.04,2358.09,766.91,Food,Recycling,Partial,60.1,86.8,2,Weekday,Q1
18973,2024-02-20,Store_033,East,1572.0,1257.6000000000001,16.68,1045.98,236.93,66.97,9999.31,25616.98,8691.36,458.9,680.6,Packaging,Incineration,Compliant,79.4,94.5,2,Weekday,Q1
9314,2024-02-20,Store_012,East,3762.95,3491.14,1917.44,1590.4,410.62,39.23,44085.27,43614.05,8669.42,7096.8,419.6,Food,Landfill,Compliant,54.2,81.7,2,Weekday,Q1
15926,2024-02-20,Store_001,Central,678.03,292.49,902.12,1502.23,256.6,49.77,18724.66,26265.11,14419.0,6593.28,4321.96,Packaging,Recycling,Compliant,52.3,93.4,2,Weekday,Q1
16282,2024-02-20,Store_025,South,4962.32,3992.75,2703.48,594.78,488.0,70.02,46046.68,39523.2,2060.01,9613.54,1630.78,Packaging,Composting,Compliant,64.4,87.0,2,Weekday,Q1
13106,2024-02-20,Store_032,South,3398.09,765.03,2427.0,1077.44,114.14,70.35,7518.82,21761.2,1767.16,627.04,4647.09,Packaging,Recycling,Compliant,68.0,88.0,2,Weekday,Q1
14765,2024-02-20,Store_007,South,927.57,742.056,1647.18,1955.95,38.26,92.32,12949.76,30051.9,5569.84,11768.36,1844.25,Packaging,Composting,Partial,61.1,98.0,2,Weekday,Q1
2725,2024-02-21,Store_005,Central,2561.35,2049.08,60.91,66.41,210.95,93.44,7211.3,35896.04,9611.73,7216.19,4096.08,Packaging,Recycling,Compliant,53.2,93.0,2,Weekday,Q1
11262,2024-02-21,Store_046,East,4462.07,3513.5,1186.63,827.31,434.23,91.88,20771.17,5943.43,10086.88,4370.14,3628.13,Paper,Recycling,Compliant,71.9,82.3,2,Weekday,Q1
19568,2024-02-21,Store_037,Central,1814.3,1451.44,1903.75,1555.51,154.12,53.1,2360.34,8603.19,7883.5,4584.7,3669.66,Food,Landfill,Compliant,94.1,98.6,2,Weekday,Q1
3142,2024-02-21,Store_020,North,341.75,273.40000000000003,445.86,607.15,415.29,56.41,22061.84,21046.53,7245.54,11926.58,2398.3,Packaging,Recycling,Non-Compliant,76.4,88.3,2,Weekday,Q1
98,2024-02-21,Store_001,East,3158.04,1337.72,778.3,762.99,400.37,74.68,47592.54,19186.51,5711.27,5653.14,4523.49,Packaging,Composting,Compliant,86.9,80.5,2,Weekday,Q1
11250,2024-02-21,Store_013,North,154.83,123.86400000000002,332.21,1132.88,280.27,54.14,37258.46,7135.96,4736.4,2610.09,533.71,Packaging,Recycling,Compliant,96.5,77.3,2,Weekday,Q1
15287,2024-02-21,Store_032,East,2928.94,2343.152,2163.78,295.99,284.3,47.57,28701.61,34804.79,3277.47,1956.81,4284.93,Packaging,Recycling,Compliant,56.3,75.7,2,Weekday,Q1
19154,2024-02-21,Store_044,North,3071.42,1731.74,1828.99,624.77,267.42,27.33,40927.8,13632.82,13691.66,4933.47,3052.13,Paper,Recycling,Compliant,97.6,96.2,2,Weekday,Q1
19676,2024-02-21,Store_019,North,1358.85,1087.08,633.84,1162.81,273.67,57.43,49618.83,14262.07,8281.78,1802.79,1460.13,Packaging,Recycling,Compliant,94.3,78.8,2,Weekday,Q1
13320,2024-02-21,Store_004,Central,966.15,593.94,165.01,162.86,429.06,78.49,33013.65,23442.97,11982.22,6387.34,2737.66,Plastic,Recycling,Non-Compliant,75.2,78.1,2,Weekday,Q1
4480,2024-02-21,Store_004,West,2492.72,1994.176,1606.67,1543.88,297.67,24.45,19616.64,24082.13,12888.6,8704.3,3667.74,Food,Recycling,Compliant,55.0,88.8,2,Weekday,Q1
15851,2024-02-21,Store_010,West,4215.67,2991.35,2301.84,1383.8,20.15,63.91,21881.26,10148.28,9437.19,2688.82,1723.84,Food,Recycling,Compliant,80.4,96.7,2,Weekday,Q1
10328,2024-02-21,Store_031,North,2833.43,2266.744,2628.73,400.16,357.94,72.41,38510.97,12827.51,1716.58,5426.21,4601.3,Packaging,Landfill,Compliant,88.2,78.1,2,Weekday,Q1
4469,2024-02-21,Store_026,North,1177.09,941.672,1830.68,1377.37,277.75,31.06,46035.56,25133.86,5769.13,7363.38,3909.21,Packaging,Composting,Compliant,74.7,88.1,2,Weekday,Q1
13793,2024-02-21,Store_013,Central,4372.82,1438.02,856.17,379.96,111.47,52.64,14762.94,43014.33,12371.2,6770.61,1298.96,Paper,Composting,Compliant,53.9,88.6,2,Weekday,Q1
9396,2024-02-21,Store_039,Central,498.89,399.112,1621.88,752.36,285.91,30.56,30803.09,22740.17,13234.12,4927.46,3738.6,Plastic,Recycling,Non-Compliant,90.3,95.2,2,Weekday,Q1
17867,2024-02-21,Store_039,North,3056.94,2445.552,1207.94,1683.9,360.88,32.62,29024.28,35055.58,3156.24,4503.71,2767.8,Packaging,Recycling,Compliant,80.3,91.4,2,Weekday,Q1
17000,2024-02-21,Store_025,North,4780.54,2158.3,1525.4,1749.51,228.93,28.54,38971.13,44622.15,13929.89,11803.6,4299.39,Plastic,Incineration,Compliant,92.6,96.0,2,Weekday,Q1
3255,2024-02-21,Store_036,North,1085.77,868.616,2603.93,1930.76,149.57,82.03,46035.89,32608.23,7789.48,2120.46,4971.42,Packaging,Composting,Partial,63.8,87.6,2,Weekday,Q1
5417,2024-02-21,Store_040,West,517.76,414.208,1297.43,138.53,173.93,28.79,39899.38,27039.42,9366.59,3738.33,108.57,Food,Recycling,Non-Compliant,82.6,82.0,2,Weekday,Q1
16026,2024-02-21,Store_023,South,255.93,204.74400000000003,2660.05,1251.56,146.96,56.04,8065.7,31285.0,1609.01,5871.65,1763.36,Food,Recycling,Compliant,53.5,95.4,2,Weekday,Q1
14731,2024-02-21,Store_045,Central,4066.84,2490.92,55.49,1642.0,441.95,32.84,5513.52,38451.18,2464.93,11559.45,2218.12,Food,Landfill,Compliant,63.3,92.7,2,Weekday,Q1
19955,2024-02-21,Store_050,West,660.81,528.648,2644.04,78.32,334.04,30.91,44169.56,4357.47,14290.65,2700.24,2366.43,Food,Composting,Compliant,79.0,89.3,2,Weekday,Q1
2011,2024-02-21,Store_012,North,104.53,83.62400000000001,1618.78,84.35,199.76,84.08,12267.52,32218.32,9267.99,9573.15,4086.92,Paper,Composting,Non-Compliant,91.7,95.7,2,Weekday,Q1
9592,2024-02-21,Store_036,South,4458.65,2202.2,317.4,1271.91,3.4,53.6,28482.83,36018.36,9700.01,6414.8,2425.62,Packaging,Landfill,Compliant,57.6,99.5,2,Weekday,Q1
