Record_ID,Date,Store_Location,Region,Board_Size,Board_Independence_%,Women_on_Board_%,Executive_Diversity_%,Avg_Board_Tenure_years,Ethics_Training_Completion_%,Ethics_Violations_Reported,Corruption_Incidents,Whistleblower_Reports,Code_of_Conduct_Violations,Internal_Audit_Findings,External_Audit_Findings,Compliance_Violations,Regulatory_Penalties_usd,Risk_Management_Score,Data_Breach_Incidents,Privacy_Violation_Reports,GDPR_Compliance_%,Data_Protection_Score,Cybersecurity_Investment_usd,Governance_Category,Policy_Status,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
11294,2024-01-13,Store_043,West,7,82.68,19.45,11.89,11.4,71.16,3,1,4,0,9,4,0,29921,82.1,1,4,78.19,76.3,286206,Ethics,Implemented,Compliant,52.5,80.3,1,Weekend,Q1
14437,2024-01-13,Store_048,Central,13,83.72,16.85,20.17,13.8,90.1,7,2,2,0,3,4,5,56124,88.7,0,0,89.96,99.4,387940,Risk,Under Review,Compliant,86.2,79.9,1,Weekend,Q1
253,2024-01-13,Store_013,West,8,77.35,10.82,55.06,6.3,80.47,7,3,2,0,11,9,3,75648,74.9,1,3,92.57,83.7,489118,Risk,Implemented,Partial,70.7,82.0,1,Weekend,Q1
4649,2024-01-14,Store_034,East,10,92.01,13.99,18.22,9.3,76.03,6,2,0,1,14,6,7,67065,49.5,2,4,93.23,60.0,182444,Risk,Implemented,Compliant,64.0,98.7,1,Weekend,Q1
4171,2024-01-14,Store_015,East,6,85.76,49.31,46.59,6.8,93.15,7,3,1,1,12,0,1,94315,74.0,2,0,92.24,75.7,377425,Board,Implemented,Non-Compliant,50.8,83.2,1,Weekend,Q1
6090,2024-01-14,Store_021,South,14,62.56,35.4,34.3,12.7,84.28,5,4,3,5,4,4,1,2142,48.7,2,2,89.57,71.4,339769,Ethics,Implemented,Compliant,98.5,80.5,1,Weekend,Q1
17865,2024-01-14,Store_036,North,11,43.09,20.19,55.7,9.4,95.46,8,2,1,1,9,7,2,36009,94.8,0,1,81.91,89.2,258229,Ethics,Implemented,Partial,85.1,79.6,1,Weekend,Q1
7770,2024-01-14,Store_018,East,14,35.97,20.3,34.83,11.2,86.95,8,4,5,3,2,1,6,61482,79.7,1,4,95.77,62.4,264843,Risk,Implemented,Compliant,75.0,76.1,1,Weekend,Q1
13789,2024-01-14,Store_030,South,7,71.19,44.26,20.76,2.8,76.66,9,4,0,1,13,8,7,29656,50.0,0,2,86.35,67.0,114516,Board,Implemented,Partial,64.0,89.2,1,Weekend,Q1
5801,2024-01-14,Store_045,North,12,68.95,4.38,59.01,5.7,92.5,9,0,1,1,9,0,2,19638,52.4,2,0,76.44,82.8,140454,Board,Under Review,Compliant,82.8,91.8,1,Weekend,Q1
11186,2024-01-14,Store_025,West,9,90.01,31.22,12.97,11.8,80.92,2,1,3,0,8,4,7,21023,99.0,1,1,71.94,80.2,94411,Board,Implemented,Partial,59.3,88.8,1,Weekend,Q1
1884,2024-01-14,Store_018,Central,13,72.06,13.08,42.45,6.5,73.95,0,4,2,5,9,0,0,30075,76.3,0,4,90.1,62.0,35353,Board,Pending,Compliant,95.0,98.4,1,Weekend,Q1
1726,2024-01-14,Store_033,North,13,38.7,17.35,16.37,8.3,92.36,5,3,4,5,12,9,1,19847,63.7,2,4,80.76,64.2,148717,Ethics,Implemented,Compliant,61.6,84.5,1,Weekend,Q1
1661,2024-01-14,Store_023,East,7,69.66,6.4,26.85,8.5,91.92,1,3,0,5,1,8,4,60509,63.3,0,0,76.49,56.1,427656,Ethics,Implemented,Compliant,64.3,93.3,1,Weekend,Q1
19977,2024-01-14,Store_039,Central,14,77.78,41.43,18.67,7.1,75.28,8,3,0,0,12,7,0,72422,43.2,1,3,76.68,64.5,136253,Ethics,Implemented,Non-Compliant,54.1,92.7,1,Weekend,Q1
2583,2024-01-14,Store_040,West,10,57.11,13.65,33.61,5.6,77.17,6,2,3,1,1,0,5,4064,42.6,1,0,89.65,69.9,328252,Ethics,Implemented,Compliant,86.6,95.9,1,Weekend,Q1
3526,2024-01-14,Store_013,North,8,47.41,41.65,38.77,2.8,87.93,6,2,1,5,1,5,7,94416,49.0,0,0,95.15,66.2,483107,Audit,Implemented,Compliant,64.0,97.7,1,Weekend,Q1
16287,2024-01-14,Store_015,North,7,98.99,2.97,50.81,7.7,71.82,6,4,0,1,1,1,2,80602,48.6,2,0,74.79,79.7,82171,Audit,Under Review,Compliant,57.3,85.4,1,Weekend,Q1
19955,2024-01-14,Store_016,Central,7,30.28,41.94,44.48,4.9,93.84,5,2,3,4,11,9,7,81683,81.7,2,1,98.15,80.2,124332,Board,Under Review,Compliant,64.5,90.8,1,Weekend,Q1
19745,2024-01-14,Store_030,East,10,93.37,3.7,44.65,14.6,89.05,1,2,4,2,3,0,2,97241,74.7,0,0,86.48,53.8,334883,Board,Implemented,Non-Compliant,78.3,86.9,1,Weekend,Q1
7162,2024-01-14,Store_012,North,9,91.31,48.98,38.28,6.3,93.4,8,4,2,2,3,0,0,15913,54.3,0,2,70.4,84.6,74933,Audit,Under Review,Compliant,81.0,98.1,1,Weekend,Q1
8770,2024-01-14,Store_033,West,9,80.44,26.52,59.91,14.4,82.81,2,4,7,5,9,1,1,50732,71.4,2,1,89.94,95.6,345992,Board,Under Review,Compliant,85.6,94.7,1,Weekend,Q1
13395,2024-01-14,Store_014,East,13,93.84,41.06,22.58,14.0,70.05,2,0,2,5,0,2,1,22199,57.8,1,1,92.97,59.3,223494,Audit,Implemented,Compliant,81.9,84.0,1,Weekend,Q1
12318,2024-01-14,Store_023,East,11,53.64,29.68,11.76,4.8,90.48,6,3,0,1,7,5,1,96935,61.9,0,4,92.93,92.6,57688,Board,Implemented,Compliant,70.5,93.5,1,Weekend,Q1
4526,2024-01-14,Store_011,Central,12,61.25,37.56,24.17,1.8,84.93,2,2,0,3,3,9,3,12243,42.6,0,1,73.12,79.0,298430,Audit,Implemented,Compliant,86.7,92.9,1,Weekend,Q1
19962,2024-01-14,Store_018,East,11,86.08,26.44,40.8,3.8,76.71,9,1,1,4,2,1,6,33905,91.8,0,0,98.51,56.3,11326,Privacy,Implemented,Compliant,67.1,91.2,1,Weekend,Q1
4496,2024-01-14,Store_045,West,8,65.43,28.5,46.37,6.5,83.94,9,1,1,5,4,6,5,59752,49.6,2,1,70.77,60.4,169192,Audit,Under Review,Non-Compliant,63.7,91.9,1,Weekend,Q1
13520,2024-01-14,Store_013,East,8,61.33,15.72,48.83,1.9,88.5,0,1,5,0,2,6,3,24561,93.5,0,1,75.03,64.7,399279,Ethics,Implemented,Compliant,76.1,79.7,1,Weekend,Q1
1356,2024-01-14,Store_019,North,9,49.59,5.59,54.07,3.2,82.99,8,2,5,1,14,4,0,87732,60.3,1,1,95.9,71.9,377711,Risk,Under Review,Compliant,74.3,96.1,1,Weekend,Q1
15210,2024-01-14,Store_039,South,12,57.18,2.6,11.58,14.2,94.66,7,4,1,2,0,9,7,38913,87.7,1,2,84.04,61.2,194389,Risk,Implemented,Compliant,71.0,92.9,1,Weekend,Q1
8188,2024-01-14,Store_015,North,6,82.85,44.87,57.09,1.4,76.47,8,0,6,3,11,9,4,23721,57.6,2,0,85.91,89.1,366723,Board,Under Review,Non-Compliant,61.5,82.3,1,Weekend,Q1
17243,2024-01-14,Store_042,North,11,64.18,45.96,53.48,9.4,80.57,9,4,0,4,2,3,6,26838,66.1,0,4,84.17,56.3,397552,Audit,Implemented,Compliant,77.0,83.4,1,Weekend,Q1
18233,2024-01-14,Store_009,East,13,91.56,22.94,32.11,4.2,90.98,5,4,6,4,2,9,7,40059,76.1,2,1,78.01,66.2,437930,Ethics,Under Review,Compliant,63.3,83.8,1,Weekend,Q1
14623,2024-01-14,Store_046,North,9,58.04,41.25,36.9,3.4,92.78,3,3,0,5,8,9,7,8440,93.0,0,1,85.67,98.4,72665,Privacy,Pending,Non-Compliant,94.0,76.1,1,Weekend,Q1
19136,2024-01-14,Store_005,North,12,86.98,2.51,20.23,13.4,76.02,8,4,6,5,0,5,7,25186,69.1,2,1,97.61,50.5,342206,Ethics,Implemented,Partial,56.0,96.5,1,Weekend,Q1
19302,2024-01-14,Store_025,Central,13,47.09,18.34,59.0,5.2,72.87,2,4,3,4,11,2,3,7248,98.5,1,0,98.19,71.4,17811,Ethics,Implemented,Compliant,96.6,82.4,1,Weekend,Q1
141,2024-01-14,Store_001,West,5,69.31,12.66,11.93,12.6,93.59,3,3,3,5,5,0,0,36211,70.0,1,0,89.96,68.6,298239,Privacy,Under Review,Compliant,92.5,90.7,1,Weekend,Q1
18615,2024-01-14,Store_047,North,6,74.25,45.6,36.64,11.0,97.67,3,0,1,0,14,4,5,64374,69.1,2,2,99.54,96.3,336361,Ethics,Implemented,Compliant,86.4,98.2,1,Weekend,Q1
5016,2024-01-14,Store_028,East,9,91.91,10.83,42.38,15.0,89.13,5,3,4,4,11,3,5,67378,83.9,1,0,86.51,77.4,209462,Board,Implemented,Compliant,56.5,98.0,1,Weekend,Q1
9758,2024-01-14,Store_003,South,13,68.88,4.98,46.24,7.2,89.17,3,4,3,5,2,5,5,43783,85.2,0,0,98.69,68.2,477110,Board,Implemented,Compliant,87.5,94.4,1,Weekend,Q1
11710,2024-01-14,Store_047,North,5,63.65,28.24,37.88,1.4,85.6,8,4,7,4,12,4,4,73747,47.5,1,1,95.2,66.3,16697,Ethics,Implemented,Compliant,96.4,77.5,1,Weekend,Q1
11981,2024-01-14,Store_008,East,14,58.09,21.07,16.16,9.7,85.41,5,3,6,1,2,4,1,97650,68.8,1,2,92.86,55.6,253270,Ethics,Implemented,Partial,91.6,85.0,1,Weekend,Q1
78,2024-01-14,Store_012,West,13,63.63,27.32,17.22,9.3,85.1,2,4,0,5,13,6,6,1792,60.8,1,1,87.31,87.7,145142,Audit,Implemented,Partial,51.7,86.7,1,Weekend,Q1
6357,2024-01-14,Store_032,East,5,76.17,25.77,55.83,9.0,75.93,0,2,3,1,8,6,6,583,59.7,2,1,74.7,51.7,230793,Board,Implemented,Compliant,60.7,91.1,1,Weekend,Q1
6304,2024-01-14,Store_046,Central,8,40.2,31.48,45.53,1.9,72.29,7,0,0,3,4,2,7,1824,86.7,2,0,74.73,89.9,95087,Risk,Implemented,Compliant,65.4,84.1,1,Weekend,Q1
7219,2024-01-14,Store_020,South,5,56.36,6.12,56.76,9.4,84.99,6,4,5,2,12,3,2,42360,96.9,0,4,94.88,96.9,494604,Risk,Implemented,Compliant,99.7,89.3,1,Weekend,Q1
13142,2024-01-14,Store_047,Central,13,80.44,30.62,44.78,7.5,81.15,2,3,0,3,11,7,7,82985,94.9,2,4,99.25,87.6,392725,Audit,Under Review,Partial,89.7,95.7,1,Weekend,Q1
8578,2024-01-14,Store_034,Central,10,48.03,27.89,40.21,5.4,87.41,6,2,2,5,5,3,2,60073,77.6,2,3,96.35,94.3,106117,Board,Implemented,Compliant,60.4,93.2,1,Weekend,Q1
4892,2024-01-14,Store_004,West,7,97.62,15.74,37.87,4.4,81.56,8,1,3,5,1,9,4,44528,81.5,2,4,84.83,80.9,496851,Audit,Implemented,Partial,82.8,85.1,1,Weekend,Q1
16655,2024-01-14,Store_002,Central,7,58.68,28.7,25.89,13.9,83.15,7,0,3,0,8,1,0,75881,51.5,1,2,90.27,95.9,251992,Privacy,Implemented,Compliant,95.8,91.0,1,Weekend,Q1
5783,2024-01-14,Store_001,East,11,63.87,33.09,39.16,9.4,75.13,5,4,6,0,10,1,5,84044,79.5,2,0,82.44,90.6,355111,Board,Implemented,Non-Compliant,63.4,83.5,1,Weekend,Q1
2239,2024-01-15,Store_040,Central,11,64.67,4.89,57.85,14.0,92.65,9,1,3,2,3,2,1,33535,93.2,0,1,91.44,82.9,361114,Risk,Pending,Non-Compliant,89.5,93.2,1,Weekday,Q1
8376,2024-01-15,Store_010,East,13,40.89,8.0,19.26,11.5,99.01,5,0,5,4,6,9,4,26396,98.6,2,0,82.71,93.4,259727,Audit,Pending,Compliant,91.3,82.5,1,Weekday,Q1
14877,2024-01-15,Store_003,North,11,87.61,19.03,22.22,1.4,78.43,7,1,3,2,7,6,0,3528,42.4,2,1,89.66,57.0,485073,Board,Implemented,Partial,95.7,77.0,1,Weekday,Q1
19964,2024-01-15,Store_018,Central,13,43.04,33.81,49.61,6.9,74.83,0,0,6,1,10,2,4,8377,99.5,2,0,76.98,76.8,113810,Board,Under Review,Non-Compliant,75.6,94.2,1,Weekday,Q1
17016,2024-01-15,Store_012,West,13,42.77,26.91,36.24,14.2,88.16,2,0,0,4,4,8,1,24017,56.7,0,3,88.64,61.6,234446,Audit,Implemented,Non-Compliant,92.9,82.5,1,Weekday,Q1
14371,2024-01-15,Store_005,Central,5,57.12,45.58,49.54,2.0,95.25,6,0,1,5,12,9,7,56009,45.6,1,1,78.64,51.5,14870,Privacy,Implemented,Compliant,63.2,99.1,1,Weekday,Q1
739,2024-01-15,Store_015,East,5,60.68,14.99,38.23,5.7,92.34,1,1,5,2,11,3,7,23411,80.7,2,3,86.85,78.1,441290,Board,Implemented,Non-Compliant,77.2,87.1,1,Weekday,Q1
15641,2024-01-15,Store_045,West,9,92.39,12.74,18.05,3.8,84.07,7,4,1,2,12,2,5,44735,71.2,0,4,98.61,63.1,29240,Audit,Under Review,Compliant,67.7,94.5,1,Weekday,Q1
12393,2024-01-15,Store_050,South,13,96.14,16.69,21.61,8.3,91.01,5,2,7,0,6,0,3,27913,91.0,0,4,91.6,89.3,239817,Audit,Implemented,Compliant,93.6,87.8,1,Weekday,Q1
18243,2024-01-15,Store_026,Central,11,84.28,0.78,18.92,2.2,99.62,5,3,3,5,14,5,4,15495,95.5,2,1,85.7,90.2,484475,Audit,Implemented,Non-Compliant,64.6,77.4,1,Weekday,Q1
18055,2024-01-15,Store_013,Central,11,57.83,23.02,53.42,5.7,92.61,0,3,7,2,9,9,3,76917,88.8,2,2,80.47,83.1,23281,Audit,Implemented,Compliant,54.4,93.7,1,Weekday,Q1
6456,2024-01-15,Store_040,South,8,94.14,2.88,10.62,2.3,82.99,3,0,5,0,5,8,2,57527,97.3,2,2,94.66,64.4,265509,Risk,Under Review,Non-Compliant,82.0,93.2,1,Weekday,Q1
11144,2024-01-15,Store_038,East,8,34.53,38.27,56.27,2.0,88.08,8,3,6,5,12,3,1,12650,87.0,2,4,72.49,90.2,129835,Audit,Implemented,Partial,53.9,98.6,1,Weekday,Q1
5808,2024-01-15,Store_043,Central,9,75.39,34.86,31.32,4.4,85.54,6,3,3,4,9,1,0,71084,84.5,0,4,78.81,65.6,273501,Board,Implemented,Partial,95.3,78.8,1,Weekday,Q1
1528,2024-01-15,Store_012,West,6,70.21,11.52,51.5,10.4,78.03,8,4,0,3,7,9,1,27354,94.9,0,4,75.26,71.6,92235,Ethics,Implemented,Partial,85.4,84.2,1,Weekday,Q1
5732,2024-01-15,Store_046,West,10,96.91,36.87,44.63,4.6,97.66,8,1,1,1,7,2,3,10271,71.8,2,2,97.63,55.9,126824,Audit,Pending,Partial,67.7,100.0,1,Weekday,Q1
17765,2024-01-15,Store_006,East,7,96.33,14.81,33.8,10.7,72.97,7,3,2,3,4,3,1,6261,45.5,1,2,82.03,60.2,397407,Board,Implemented,Compliant,68.6,83.3,1,Weekday,Q1
10819,2024-01-15,Store_035,North,10,64.58,30.92,36.8,2.7,91.08,1,2,2,2,1,2,3,95718,100.0,1,3,94.27,83.7,438507,Ethics,Implemented,Non-Compliant,74.5,98.7,1,Weekday,Q1
9957,2024-01-15,Store_019,Central,8,55.66,30.57,31.15,4.0,81.59,3,4,7,5,0,8,3,23062,68.3,0,0,75.38,78.7,378780,Ethics,Implemented,Compliant,81.1,85.2,1,Weekday,Q1
12890,2024-01-15,Store_021,West,14,70.3,16.28,22.0,11.8,70.84,8,3,1,2,6,1,1,78126,55.3,2,4,74.03,51.3,441156,Ethics,Implemented,Compliant,68.8,95.1,1,Weekday,Q1
453,2024-01-15,Store_002,Central,9,99.84,22.94,27.7,4.6,74.75,8,1,0,0,0,3,1,18004,50.1,2,3,98.03,79.9,316950,Privacy,Implemented,Compliant,55.1,87.3,1,Weekday,Q1
7916,2024-01-15,Store_017,North,6,64.24,32.21,22.49,11.3,83.84,1,1,3,3,7,6,1,20188,93.0,2,4,88.51,65.6,362753,Board,Under Review,Compliant,64.8,93.4,1,Weekday,Q1
9440,2024-01-15,Store_007,Central,11,79.21,35.71,15.17,11.0,97.28,6,0,7,4,13,1,4,56761,49.0,2,4,99.91,63.9,238945,Risk,Under Review,Compliant,89.5,83.0,1,Weekday,Q1
16268,2024-01-15,Store_040,West,9,55.69,9.06,40.01,8.3,77.97,8,1,5,4,12,2,2,37885,90.2,1,1,80.18,99.4,147400,Risk,Implemented,Compliant,68.4,75.9,1,Weekday,Q1
5054,2024-01-15,Store_008,Central,8,62.31,6.68,45.69,12.7,88.45,1,1,4,3,8,9,3,46190,47.5,0,3,71.81,65.4,484443,Audit,Under Review,Compliant,93.4,79.3,1,Weekday,Q1
14126,2024-01-15,Store_022,Central,11,84.9,44.61,41.24,2.1,95.53,1,0,7,1,7,4,0,72918,82.0,1,1,90.58,77.7,90290,Privacy,Implemented,Compliant,78.5,86.2,1,Weekday,Q1
6060,2024-01-15,Store_017,West,7,61.7,45.46,27.48,2.4,93.7,2,4,5,0,0,0,5,84638,72.5,2,0,75.99,63.8,206490,Risk,Under Review,Non-Compliant,79.5,92.7,1,Weekday,Q1
12462,2024-01-15,Store_020,East,5,47.82,43.24,36.01,8.5,92.16,9,0,1,0,7,1,2,85772,58.5,1,4,87.99,60.3,49511,Board,Implemented,Compliant,95.3,95.8,1,Weekday,Q1
4595,2024-01-15,Store_006,Central,12,39.53,32.69,52.05,5.3,96.03,0,0,0,4,6,6,1,33161,68.1,0,4,87.07,73.8,203617,Board,Implemented,Compliant,99.9,77.6,1,Weekday,Q1
16749,2024-01-15,Store_023,South,10,85.09,26.51,56.24,13.0,90.42,2,0,5,0,8,2,4,61437,74.6,0,4,75.74,95.6,123725,Board,Implemented,Compliant,80.1,77.2,1,Weekday,Q1
2799,2024-01-15,Store_005,North,14,89.62,24.41,27.0,11.6,77.38,4,0,5,0,10,9,3,54119,62.8,1,0,97.32,54.5,11681,Board,Implemented,Non-Compliant,81.1,82.9,1,Weekday,Q1
4219,2024-01-15,Store_019,East,14,73.86,11.72,36.28,13.9,83.52,6,2,6,5,8,8,6,86971,69.2,1,1,70.31,80.9,298434,Board,Implemented,Compliant,96.9,88.5,1,Weekday,Q1
15201,2024-01-15,Store_003,Central,7,85.94,37.99,36.26,1.0,71.82,7,0,2,4,14,3,1,41578,56.6,0,3,81.24,61.8,53148,Audit,Implemented,Compliant,73.0,82.4,1,Weekday,Q1
9750,2024-01-15,Store_004,North,7,40.93,13.43,36.87,3.3,83.26,3,4,4,5,7,9,7,2815,89.2,1,2,78.65,60.8,83953,Board,Under Review,Compliant,77.8,76.1,1,Weekday,Q1
11373,2024-01-15,Store_045,West,7,66.68,48.36,46.22,12.1,83.48,3,0,5,0,3,6,7,92646,88.7,2,2,74.98,52.3,72216,Audit,Implemented,Partial,82.9,78.3,1,Weekday,Q1
3518,2024-01-15,Store_013,West,8,81.25,32.19,11.33,2.9,75.18,7,3,6,4,9,5,7,45968,71.3,0,3,78.77,72.9,461496,Ethics,Implemented,Compliant,78.1,78.9,1,Weekday,Q1
3647,2024-01-15,Store_021,Central,5,51.73,0.75,50.42,9.2,93.17,3,4,2,3,4,9,6,96731,48.2,2,1,93.28,83.7,171071,Ethics,Implemented,Compliant,72.4,79.5,1,Weekday,Q1
6003,2024-01-15,Store_043,West,12,74.15,21.21,26.62,14.2,80.84,6,2,4,3,9,5,7,15108,51.9,0,1,89.27,53.8,429821,Audit,Under Review,Partial,66.4,84.2,1,Weekday,Q1
15503,2024-01-15,Store_032,Central,5,99.35,28.16,13.95,2.7,74.79,1,2,3,2,1,3,6,86549,50.0,1,4,79.75,50.8,448889,Board,Implemented,Compliant,67.8,82.9,1,Weekday,Q1
8057,2024-01-15,Store_035,West,6,67.72,24.96,29.29,9.4,75.93,4,3,6,0,12,5,6,95809,73.9,1,2,88.44,84.9,378561,Privacy,Pending,Compliant,60.8,82.5,1,Weekday,Q1
15262,2024-01-15,Store_032,South,5,60.38,46.07,44.58,11.6,92.34,1,1,2,2,1,0,3,98802,96.7,1,0,92.2,88.3,177423,Board,Implemented,Compliant,70.4,83.5,1,Weekday,Q1
4539,2024-01-15,Store_045,North,6,59.5,19.38,35.44,1.6,99.05,9,0,2,1,9,0,5,73253,74.6,1,0,77.21,57.9,45371,Privacy,Implemented,Compliant,98.8,75.1,1,Weekday,Q1
14348,2024-01-15,Store_027,East,10,60.36,3.23,19.59,1.4,81.78,4,0,1,2,11,7,6,68881,46.7,1,4,70.99,87.6,177453,Risk,Implemented,Non-Compliant,64.8,78.1,1,Weekday,Q1
6112,2024-01-15,Store_006,Central,8,86.98,31.62,38.0,9.4,77.06,2,4,1,3,7,6,6,44468,92.6,2,4,79.12,51.2,18838,Ethics,Implemented,Compliant,92.7,82.2,1,Weekday,Q1
19635,2024-01-15,Store_047,East,14,89.73,32.71,31.9,10.2,96.13,5,1,1,5,2,1,5,96930,94.1,2,0,72.84,64.4,37333,Risk,Implemented,Compliant,56.5,80.2,1,Weekday,Q1
18743,2024-01-15,Store_019,North,14,93.53,38.38,12.02,13.6,75.48,5,4,2,0,0,0,1,35016,62.1,2,3,73.05,82.4,317100,Board,Implemented,Compliant,73.5,97.0,1,Weekday,Q1
17463,2024-01-15,Store_017,Central,11,59.87,40.79,31.26,9.4,72.67,7,0,3,1,1,8,2,60307,94.7,0,1,96.4,71.3,474467,Board,Implemented,Compliant,53.1,97.8,1,Weekday,Q1
6253,2024-01-15,Store_040,Central,14,45.75,14.1,50.46,2.8,99.63,9,2,5,2,6,0,1,6500,72.4,0,3,72.55,74.0,184946,Board,Implemented,Partial,55.3,81.2,1,Weekday,Q1
12452,2024-01-15,Store_019,East,13,56.76,47.36,40.59,7.9,70.51,2,3,5,5,14,2,5,20358,91.1,0,4,85.09,57.2,467127,Audit,Implemented,Non-Compliant,86.5,78.8,1,Weekday,Q1
10739,2024-01-16,Store_005,West,11,92.8,27.22,15.15,12.5,80.79,2,2,4,3,11,7,0,39472,90.4,0,1,97.66,75.8,169344,Board,Implemented,Compliant,82.9,85.3,1,Weekday,Q1
11884,2024-01-16,Store_048,North,5,89.81,18.52,45.19,4.2,76.76,6,2,6,0,4,0,7,54780,63.0,1,2,90.64,89.6,217475,Privacy,Pending,Partial,65.1,91.5,1,Weekday,Q1
13953,2024-01-16,Store_040,North,12,76.33,1.97,10.86,14.7,83.11,0,2,6,1,8,1,1,61826,46.6,2,4,93.45,91.9,396167,Ethics,Implemented,Partial,98.0,84.0,1,Weekday,Q1
14996,2024-01-16,Store_027,South,6,83.0,9.89,20.69,1.8,85.84,1,4,0,5,13,3,4,52416,85.0,1,2,91.78,86.3,466014,Ethics,Implemented,Compliant,96.7,98.4,1,Weekday,Q1
13422,2024-01-16,Store_020,East,14,56.23,25.25,45.84,10.5,96.61,3,4,3,1,3,5,0,67017,61.4,1,0,75.51,66.6,491135,Privacy,Implemented,Compliant,72.0,75.6,1,Weekday,Q1
18430,2024-01-16,Store_037,South,10,71.34,33.74,30.92,1.8,98.84,0,0,1,3,6,1,2,53817,83.8,1,3,84.56,79.0,54463,Privacy,Implemented,Compliant,91.4,99.4,1,Weekday,Q1
10912,2024-01-16,Store_049,North,14,51.56,5.44,42.98,6.8,84.38,0,2,4,5,7,0,2,95258,84.2,1,1,81.5,72.6,340007,Audit,Under Review,Partial,55.1,83.4,1,Weekday,Q1
17122,2024-01-16,Store_044,Central,10,68.47,12.14,36.08,8.1,90.57,9,0,1,3,3,3,0,98812,65.8,0,1,70.2,97.6,38354,Board,Implemented,Compliant,98.8,77.1,1,Weekday,Q1
17337,2024-01-16,Store_050,North,14,52.98,42.72,15.81,6.7,91.33,7,3,4,3,7,5,7,78777,65.6,1,3,80.68,74.3,113003,Ethics,Under Review,Compliant,91.3,79.2,1,Weekday,Q1
11628,2024-01-16,Store_031,East,13,78.96,42.35,24.84,2.2,71.42,1,0,4,2,2,7,1,80499,97.4,1,2,93.64,71.1,164899,Audit,Implemented,Non-Compliant,99.3,94.8,1,Weekday,Q1
16519,2024-01-16,Store_008,Central,13,34.4,20.21,36.21,7.7,90.39,6,0,4,4,7,0,1,73418,56.2,1,1,84.1,96.0,226519,Privacy,Under Review,Non-Compliant,90.9,78.6,1,Weekday,Q1
19469,2024-01-16,Store_024,South,10,68.32,27.53,14.24,9.7,97.81,8,1,5,3,8,8,5,7021,70.2,0,1,81.69,86.5,45566,Audit,Implemented,Non-Compliant,79.0,96.0,1,Weekday,Q1
11986,2024-01-16,Store_004,East,10,87.78,32.69,23.69,13.4,83.63,0,0,3,0,4,0,6,55957,87.9,1,0,99.45,65.1,132388,Board,Under Review,Partial,75.7,90.8,1,Weekday,Q1
11827,2024-01-16,Store_048,South,9,68.5,8.95,42.36,3.2,99.99,0,2,3,0,1,7,2,42837,85.4,0,4,99.36,54.5,458538,Audit,Implemented,Compliant,58.1,96.9,1,Weekday,Q1
16002,2024-01-16,Store_028,South,9,52.79,12.66,38.42,6.6,90.59,0,3,7,3,6,3,6,42929,77.4,0,1,82.15,81.7,270968,Ethics,Implemented,Compliant,75.7,93.5,1,Weekday,Q1
14838,2024-01-16,Store_013,West,9,77.34,8.32,58.57,6.7,80.68,8,2,4,2,8,1,4,24194,78.1,1,3,84.77,88.3,68179,Board,Under Review,Compliant,76.0,89.8,1,Weekday,Q1
14502,2024-01-16,Store_003,South,7,91.57,7.69,27.08,6.8,73.47,3,3,5,1,9,0,5,30653,82.7,2,0,83.78,55.7,57052,Ethics,Under Review,Compliant,50.0,83.6,1,Weekday,Q1
17241,2024-01-16,Store_004,East,7,58.8,13.68,16.5,5.9,98.0,4,1,6,1,1,6,2,65136,61.1,2,1,75.19,52.4,238438,Board,Implemented,Compliant,72.1,87.3,1,Weekday,Q1
18749,2024-01-16,Store_021,West,10,58.4,20.97,15.53,4.2,83.57,2,1,4,3,10,1,0,55363,68.1,0,0,78.45,62.9,433085,Ethics,Under Review,Compliant,51.3,97.7,1,Weekday,Q1
20000,2024-01-16,Store_049,South,5,41.01,6.65,49.77,12.9,81.94,0,2,0,3,12,8,6,8486,87.7,2,2,91.2,66.1,85942,Ethics,Implemented,Compliant,65.8,84.7,1,Weekday,Q1
1279,2024-01-16,Store_007,South,12,45.69,37.19,43.81,11.1,85.98,4,2,4,5,11,9,7,11066,58.8,1,2,89.6,77.7,244227,Risk,Pending,Compliant,97.6,75.0,1,Weekday,Q1
9401,2024-01-16,Store_016,West,11,70.84,33.06,53.57,8.4,98.06,0,3,0,0,10,1,1,789,83.4,2,3,90.11,55.4,444532,Risk,Implemented,Compliant,62.2,93.5,1,Weekday,Q1
8105,2024-01-16,Store_047,North,14,96.69,30.86,44.63,6.2,83.1,3,3,2,0,13,3,5,90917,99.8,1,1,70.7,73.7,43903,Board,Implemented,Compliant,62.9,91.4,1,Weekday,Q1
7659,2024-01-16,Store_049,Central,10,78.8,20.73,25.01,14.0,97.61,0,3,5,3,0,5,1,53869,77.5,1,4,97.89,77.0,398137,Board,Implemented,Compliant,98.0,95.1,1,Weekday,Q1
7705,2024-01-16,Store_046,West,11,54.05,8.44,15.56,2.2,82.34,7,1,5,3,10,6,7,93825,52.1,0,1,72.66,55.1,204293,Ethics,Implemented,Compliant,92.2,96.7,1,Weekday,Q1
618,2024-01-16,Store_027,West,5,71.5,43.35,52.5,14.7,90.77,4,1,2,3,5,9,5,69759,40.8,2,4,92.41,52.3,289357,Privacy,Implemented,Compliant,76.1,97.5,1,Weekday,Q1
